Time,CLN2,CLB2T,CKIT,CDC20T,CDH1A,CLN3,CLB5T
286.077305402736,1.47408504730938,0.443180810996749,0.00457909804911277,0.271617629609105,-1.16151927380491e-13,0.267692231678834,0.191092259124667
286.119662482967,1.47254283827001,0.448394816548564,0.00454626583169323,0.276408808716478,-1.11845127954624e-13,0.267748512952499,0.190204374139128
286.162019563198,1.47072526320367,0.453467087525251,0.00451363966226879,0.281135485099937,-1.06547967735983e-13,0.267804797802499,0.189292217204595
286.204376643428,1.46864682151735,0.458393862530352,0.00448124574102042,0.285798527153068,-1.00243696954568e-13,0.267861086224526,0.188355755226794
286.318166259981,1.46186134370202,0.470881484026846,0.00439554540342374,0.298016938101986,-8.28898429227329e-14,0.268012319163751,0.185719882239153
286.431955876534,1.45350416962555,0.482226943878968,0.00431209203099847,0.3097984223984,-6.33409750623076e-14,0.268163577767364,0.182909833136009
286.545745493087,1.44377707517457,0.492372907909226,0.0042312120960792,0.321158635344687,-4.37847213191356e-14,0.268314861951643,0.179928619122965
286.65953510964,1.43286062747009,0.501274607573979,0.00415315524850107,0.332112646203182,-2.44638156271511e-14,0.268466171632747,0.176781610904106
286.773324726193,1.42091694212848,0.5089022345155,0.00407810851697251,0.342674973476091,-2.34490621045731e-15,0.268617506726722,0.17347662678138
287.046846011936,1.38879880445884,0.52204263041896,0.00391065414332285,0.366543485474626,1.00368308745252e-13,0.268981381242556,0.1649605610123
287.228696053749,1.3654566685843,0.526774461532554,0.00380996741626866,0.381295288749418,2.63347949804105e-13,0.269223382856075,0.158920725414042
287.318183212138,1.35353486593912,0.527996165448965,0.00376359493191159,0.388245694887239,4.00841004307118e-13,0.269342493644623,0.155863136909035
287.344189891308,1.35002296467047,0.528223506673865,0.00375050786444552,0.390228556086343,4.51641532746687e-13,0.269377112409866,0.154966174308463
287.364660165103,1.34724472396685,0.528363560410696,0.00374033005532578,0.391777721965887,4.95917903077721e-13,0.269404362309617,0.154257836033755
287.385130438898,1.34445494325396,0.528469687988849,0.00373026132430766,0.393316777862919,5.44335139289905e-13,0.269431613014826,0.153547559219408
287.405600712693,1.34165407624943,0.528542314863918,0.00372030173442387,0.394845788342943,5.97202052797636e-13,0.269458864525025,0.15283544879249
287.426070986488,1.33884252389881,0.528581956150008,0.00371045125868828,0.396364816886185,6.54965691321648e-13,0.269486116839739,0.152121619619603
287.446541260283,1.33602068037194,0.528589162202575,0.00370070984767382,0.397873927755529,7.18124928772584e-13,0.26951336995848,0.151406190658396
287.488863016152,1.33014428469388,0.528464367292292,0.00368105703236293,0.400950184523389,8.76391234715097e-13,0.269569718696938,0.149920944666181
287.53118477202,1.3242305660657,0.528206498028876,0.00366188862321406,0.403984921525829,1.08380325462615e-12,0.269626070942651,0.14843044358067
287.573506527889,1.31828289284685,0.527825233959164,0.00364318569866912,0.40697895872791,1.33063842406063e-12,0.269682426655455,0.146936149264623
287.663109771773,1.3056043407716,0.526745629370524,0.00360490252648822,0.413202287952292,1.98988011042573e-12,0.269801752397262,0.143775115934503
287.752713015657,1.29281354761276,0.525349982316293,0.00356853927342911,0.419257806440308,2.91335333595024e-12,0.269921092777032,0.140631920353306
