temp_index	temp	sweep	S	E	accepted	nonnull	null
3	0.14013737108192498	16	2913648	-0.014472246170043945	162187920	268369927	65529
3	0.14013737108192498	17	3001006	-0.014906158049901327	170123932	285143095	69577
3	0.14013737108192498	18	3086071	-0.015328680475552877	177874436	301916168	73720
3	0.14013737108192498	19	3169602	-0.01574358344078064	185447303	318689259	77845
3	0.14013737108192498	20	3250737	-0.01614658534526825	192850030	335462281	82039
3	0.14013737108192498	21	3329948	-0.016540030638376873	200093319	352235492	86044
3	0.14013737108192498	22	3407148	-0.016923487186431885	207175722	369008541	90211
3	0.14013737108192498	23	3482076	-0.017295658588409424	214113700	385781758	94210
3	0.14013737108192498	24	3555861	-0.017662152647972107	220908260	402554871	98313
3	0.14013737108192498	25	3628783	-0.018024360140164692	227563837	419328039	102361
3	0.14013737108192498	26	3699872	-0.01837746302286784	234086057	436101172	106444
3	0.14013737108192498	27	3769497	-0.018723294138908386	240481340	452874265	110567
3	0.14013737108192498	28	3837048	-0.019058823585510254	246749833	469647314	114734
3	0.14013737108192498	29	3903186	-0.019387334585189819	252901582	486420320	118944
3	0.14013737108192498	30	3967763	-0.019708092013994854	258940730	503193390	123090
3	0.14013737108192498	31	4031367	-0.020024016499519348	264871294	519966554	127142
3	0.14013737108192498	32	4093667	-0.020333463946978252	270694473	536739735	131177
3	0.14013737108192498	33	4154881	-0.02063751717408498	276417358	553512876	135252
3	0.14013737108192498	34	4214923	-0.020935749014218647	282038805	570286031	139313
3	0.14013737108192498	35	4274040	-0.021229386329650879	287567242	587059173	143387
3	0.14013737108192498	36	4331584	-0.021515210469563801	293002842	603832294	147482
3	0.14013737108192498	37	4388517	-0.021797999739646912	298356371	620605380	151612
3	0.14013737108192498	38	4444323	-0.022075191140174866	303618360	637378519	155689
3	0.14013737108192498	39	4499269	-0.022348110874493916	308800845	654151598	159826
3	0.14013737108192498	40	4553104	-0.022615512212117512	313899871	670924807	163833
3	0.14013737108192498	41	4606229	-0.0228793869415919	318920710	687697882	167974
3	0.14013737108192498	42	4658181	-0.02313743531703949	323865688	704470978	172094
3	0.14013737108192498	43	4709325	-0.023391470313072205	328738092	721244158	176130
3	0.14013737108192498	44	4759829	-0.0236423263947169	333535990	738017289	180215
3	0.14013737108192498	45	4809861	-0.023890838027000427	338265233	754790508	184212
3	0.14013737108192498	46	4859435	-0.02413707474867503	342927759	771563639	188297
3	0.14013737108192498	47	4907526	-0.024375945329666138	347521553	788336690	192462
3	0.14013737108192498	48	4955243	-0.024612958232561748	352056139	805109751	196617
3	0.14013737108192498	49	5002463	-0.02484750250975291	356525833	821882899	200685
3	0.14013737108192498	50	5048560	-0.02507646878560384	360936197	838656013	204787
3	0.14013737108192498	51	5094122	-0.025302777687708538	365282799	855429181	208835
3	0.14013737108192498	52	5138988	-0.02552562952041626	369574900	872202151	213081
3	0.14013737108192498	53	5182975	-0.025744115312894184	373813131	888975203	217245
3	0.14013737108192498	54	5226327	-0.025959447026252747	377994429	905748314	221350
3	0.14013737108192498	55	5269024	-0.026171525319417317	382125311	922521382	225498
